"Track ID","Track Name","Album ID","Artist ID(s)","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","ISRC","Label","Spotify ID"
"73","Vegas Girl","72","60","171826","https://p.scdn.co/mp3-preview/e22b059524ab51a6c051efdc584efe1198f8015e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","18","0.567","0.72","1","-6.227","1","0.0504","0.00189","0.0","0.0829","0.241","176.015","4","GBAYE1200794","Parlophone UK","7K5u9x1qd2WyEkTN7ntm1A"
"74","American Boy (feat. Kanye West)","73","2810, 368","284733","https://p.scdn.co/mp3-preview/6f51d610e0fcdf1a2452dde184f2c3c1a761885f?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.727","0.729","0","-2.99","1","0.326","0.171","0.0","0.07","0.512","117.932","4","USAT20706210","Homeschool/Atlantic","41on8RwRh22IHcChAN2gm8"
"75","Harder To Breathe","74","61","173693","https://p.scdn.co/mp3-preview/025d7fa6f3ddf30be6ff1c18bfd508869a2182fe?cid=9950ac751e34487dbbe027c4fd7f8e99","True","64","0.662","0.908","1","-4.764","0","0.0449","0.0506","0.0","0.0508","0.967","149.941","4","USJAY0300079","Interscope Records*","4V9JDRqKjN8F2HWdlEDxvI"
"76","Dead And Gone","75","1292, 413","299746","https://p.scdn.co/mp3-preview/a282d070d34ad7e8c0608d9a426617f6cd96c11f?cid=9950ac751e34487dbbe027c4fd7f8e99","True","67","0.713","0.746","0","-4.99","1","0.259","0.0402","0.0","0.601","0.47","135.021","4","USAT20803689","Grand Hustle, LLC","7IhsLJMqdxoo7YAZjaSMru"
"77","If","76","62","271640","https://p.scdn.co/mp3-preview/9eb625d8043c780e1e536678d81c3506b27104d0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.653","0.976","11","-5.173","0","0.0797","0.0374","0.00173","0.561","0.447","105.575","4","GBAAA9300172","Virgin Records","0t414ewhjcIiuPVF3QECz2"
"78","Truth Hurts","77","63","173306","https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","15","0.713","0.626","4","-2.891","0","0.124","0.111","0.0","0.126","0.39","158.08","4","USAT21905494","Nice Life/Atlantic","2DJpq0JJbGiBuQ3S5TDpPD"
"79","Be Mine!","78","64","206600","https://p.scdn.co/mp3-preview/937a26765ef0d3e111d849f0cd9aaa264543e056?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.706","0.728","9","-4.551","1","0.0909","0.302","0.0","0.0495","0.964","157.972","4","SEWKZ0500101","Konichiwa Records / Inertia Music","4zCWUhwXEgXrUY2C0hBfl2"
"80","1 Thing","79","65","238746","https://p.scdn.co/mp3-preview/cef2e21106063ac165efc52161cf06afce34e2db?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.636","0.946","10","-4.683","0","0.332","0.115","3.75e-05","0.0416","0.891","125.085","5","USSM10507441","Columbia/Legacy","6ZyNjT2hYvfV5PuW84dp1E"
"81","One Way Ticket","80","66","266973","https://p.scdn.co/mp3-preview/68fc9e1bf02ebe8b2dc995d1866b174e607429b5?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.506","0.761","11","-5.603","1","0.0973","0.0122","6.87e-06","0.086","0.491","132.436","4","GBAHS0500483","Atlantic Records","44x9GdJsYmbaYRBm8ROyfL"
"82","Two Faces Have I","81","67","169157","https://p.scdn.co/mp3-preview/5a63f763117074a739deca59f8d37a56e6bad6a6?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.613","0.519","5","-12.796","1","0.0362","0.717","0.426","0.112","0.964","139.564","4","FR6V82158585","JB Production","3YKQqwURGKQnxk9TKfq1gE"
"83","Freedom","82","16","302200","https://p.scdn.co/mp3-preview/57ebb2b980fe5ced3ccda0f8fe90dc7b5639ce7a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","57","0.591","0.651","0","-12.882","1","0.0424","0.42","1.94e-06","0.129","0.824","132.538","4","GBBBN0009302","Columbia","0PhU6i6Kei6x0CH3jocvA3"
"84","Lido Shuffle","83","68","221613","https://p.scdn.co/mp3-preview/8fde29ce9823e64e56225ce0d882cc6c888d4203?cid=9950ac751e34487dbbe027c4fd7f8e99","False","3","0.593","0.783","10","-4.716","1","0.0358","0.0165","7.26e-05","0.167","0.646","141.345","4","USSM17500569","Columbia/Legacy","2NtqZmfRIDkXJ2YvY2Kv1F"
"85","Slice of Heaven","84","69","277266","https://p.scdn.co/mp3-preview/c1f376811babf8078aaefd749e2a09500190535e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.799","0.819","0","-4.363","1","0.0382","0.198","0.0","0.37","0.971","122.153","4","NZSM08800412","Epic","2DLkQzNRBgaAbCX4MscyTC"
"86","Stone","85","70","212155","https://p.scdn.co/mp3-preview/b400cc821253efae91653a1207f00b933ad3db8d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","18","0.61","0.659","7","-3.972","1","0.0295","0.0242","0.0","0.0664","0.345","97.001","4","AUBM01500490","Sony Music Entertainment","10pSiR20z5pY7a80uysJ3P"
"87","Tell Him (Duet with Barbra Streisand)","86","1377, 474","291160","https://p.scdn.co/mp3-preview/a5567de09980de38abd28dca6b78ecc45baad6ab?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.261","0.38","4","-9.148","1","0.0491","0.623","0.0","0.105","0.0793","74.463","4","CAC229700109","Columbia","1jeWrScZZuhw3b55T1fv4O"
"88","The Nips Are Getting Bigger","87","71","200666","https://p.scdn.co/mp3-preview/26fc68896f19891d692015e02ed759819c678b0e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","51","0.825","0.689","7","-10.808","1","0.106","0.0369","0.0466","0.121","0.965","150.122","4","AUFE00000016","Universal Music Australia Pty. Ltd.","0uOKq55dztn2zNxpORp9F2"
"89","Dance Wiv Me - Radio Edit","88","1009, 852, 3066","203571","https://p.scdn.co/mp3-preview/20be0efb3ea6d05ca51b7fbad5280ad4fb194853?cid=9950ac751e34487dbbe027c4fd7f8e99","False","41","0.887","0.66","11","-6.116","1","0.0419","0.0486","1.14e-06","0.123","0.693","112.01","4","GBWHS0800003","Universal-Island Records Ltd.","1XNvUrCop20hAWfROW1CoV"
"90","Love Shack - Edit; 2019 Remaster","89","72","262586","https://p.scdn.co/mp3-preview/f662aaccb02e76391d41af15b6700010f147cf0b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","52","0.704","0.828","5","-7.304","0","0.0514","0.11","0.0","0.747","0.866","133.496","4","USRH11901970","Rhino/Warner Records","0LzeivEHO16a8eBQGlpVkE"
"91","Country Grammar (Hot Shit)","90","73","287000","https://p.scdn.co/mp3-preview/477e81c7439a989179b38848490ba915c4edd6b8?cid=9950ac751e34487dbbe027c4fd7f8e99","True","0","0.865","0.664","2","-6.822","1","0.108","0.00689","0.0","0.142","0.565","162.831","4","USUR10080452","Universal Music Group","5pZrTiyyerSGHUJExDCOxZ"
"92","Instant Crush (feat. Julian Casablancas)","91","1689, 3067","337560","https://p.scdn.co/mp3-preview/a52d000457fc91fdb18bfaa1f690c82bf7b1a036?cid=9950ac751e34487dbbe027c4fd7f8e99","False","74","0.775","0.585","10","-9.516","0","0.0271","0.0422","0.619","0.077","0.518","109.942","4","USQX91300105","Columbia","2cGxRwrMyEAp8dEbuZaVv6"
"93","Michelle","92","74","141663","https://p.scdn.co/mp3-preview/0c35530eef4a4a589d49238e669aec9e3e484cb0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.528","0.507","6","-7.558","0","0.0269","0.771","0.0","0.191","0.486","61.007","4","GBAJE6600142","Sanctuary Records","1ezeinbhS1HhWzA8yQIzA7"
"94","Things That Make You Go Hmmm","93","798, 3068","325120","https://p.scdn.co/mp3-preview/fc46d84a2a9b8b416ccdd844e71379e4859065ba?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.808","0.931","1","-7.462","1","0.053","0.117","0.000151","0.356","0.97","113.331","4","USSM19000852","Universal Music Australia Pty. Ltd.","56zrJ2upO5VssMnqowOZOH"
"95","Hush Hush; Hush Hush / I Will Survive - Medley","94","75","252093","https://p.scdn.co/mp3-preview/331b0dac276291c8b9a55f5ddd66607841728d8a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","56","0.613","0.778","10","-3.933","0","0.0689","0.0985","0.0","0.356","0.626","129.483","4","USUM70963699","Pussycat Dolls LP2 / Timbaland","2H9CKpZiLDF223BbwehpDF"
"96","Second Solution","95","76","178733","https://p.scdn.co/mp3-preview/c7c6801472320106427a383a6773a75e0bf437f0?cid=9950ac751e34487dbbe027c4fd7f8e99","False","25","0.228","0.942","7","-4.602","1","0.0442","0.00657","0.0","0.176","0.942","203.898","4","AUMPO9800006","Reprise","1kj3ASwCuqDnzehRd3WIz3"
"97","You're The Best Thing","96","77","340626","https://p.scdn.co/mp3-preview/378c4115cf348a68f0f4da57982925ffaa0340b5?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.604","0.723","1","-6.458","0","0.0358","0.432","3.96e-05","0.102","0.68","83.455","4","GBAKW8400002","Universal Music Group","0SZIQOLgjT6awjwInBsSjV"
"98","C'mon N' Ride It (The Train)","97","78","451440","https://p.scdn.co/mp3-preview/b6cdc9bcc2dca7a828691afd84abcdba8adf6e75?cid=9950ac751e34487dbbe027c4fd7f8e99","False","50","0.843","0.959","6","-4.933","0","0.0914","0.0913","0.0","0.408","0.923","135.988","4","USAT20103455","Big Beat Records/Atlantic","2QLEN3RVunMas7j0PHjeAT"
"99","Super Love","98","79","204986","https://p.scdn.co/mp3-preview/89be8698dcce79c1e19395c3c8d68c1c9389504f?cid=9950ac751e34487dbbe027c4fd7f8e99","False","34","0.584","0.734","8","-5.033","1","0.0323","0.0129","0.0","0.147","0.481","127.044","4","AUBM01400099","Sony Music Entertainment","4AGkYEPy8SPf0JADQNsw2q"
"100","Love Is In The Air","99","80","210293","https://p.scdn.co/mp3-preview/232f9f979ad1c8a70315eca897524b25d708cbc5?cid=9950ac751e34487dbbe027c4fd7f8e99","False","3","0.557","0.791","0","-7.201","1","0.0389","0.0254","0.000269","0.0603","0.89","122.337","4","AUAP07800004","Albert Productions","3c4OULLWwgRqBfA2dJtRuY"
"101","Forever Young","100","81","239120","https://p.scdn.co/mp3-preview/6dd8feeb953297968da0e4f270f5264f648a0ece?cid=9950ac751e34487dbbe027c4fd7f8e99","False","52","0.379","0.664","11","-6.863","1","0.0307","0.0167","0.000679","0.0915","0.301","115.272","4","USEP40638108","Anti/Epitaph","3tFECpGckFpp0HpQje78gi"
"102","For You (Fifty Shades Freed) (& Rita Ora)","101","1524, 4","245453","https://p.scdn.co/mp3-preview/7dfa7d8a0ee05272ee21b880654dd3c74285f902?cid=9950ac751e34487dbbe027c4fd7f8e99","False","58","0.542","0.787","2","-4.618","0","0.0331","0.0167","0.0","0.157","0.2","112.999","4","USQ4E1703341","Republic/Universal/FSF","66xn6tB8s3l8uhj02OGneE"
"103","Bad Habits","102","82","208253","https://p.scdn.co/mp3-preview/18cc0d7105176bb58c64818f5368b2b97768a15b?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.565","0.601","10","-6.218","1","0.0378","0.295","0.0","0.147","0.776","164.981","4","AUCW00600204","Level Two Music","070QivFOnOdtVznpnrUMCO"
"104","I Wanna Do It with You","99","80","181906","https://p.scdn.co/mp3-preview/392bc263884451f83b54b067a7038db2380ae32e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.745","0.892","1","-5.817","1","0.0452","0.759","0.00793","0.362","0.923","129.423","4","AUAP07700002","Albert Productions","0a75KbBW12Hc8QtrD1gwAJ"
"105","The Man","103","29","190360","https://p.scdn.co/mp3-preview/8eed78d771b1fc7b51cfe4bcf198611ac243acec?cid=9950ac751e34487dbbe027c4fd7f8e99","False","79","0.777","0.658","0","-5.191","1","0.054","0.0767","0.0","0.0901","0.633","110.048","4","USUG11901474","Taylor Swift","3RauEVgRgj1IuWdJ9fDs70"
"106","Maria","104","83","217573","https://p.scdn.co/mp3-preview/93852f6f67ebcd2e90d5b978e2cc292751776a99?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.214","0.223","2","-13.371","1","0.0307","0.915","0.0","0.136","0.181","100.065","3","GBVVQ1700070","See For Miles","1ofagnzl7oj7z1MtwGesHX"
"107","Overkill","105","84","229466","https://p.scdn.co/mp3-preview/b9844114dd6b25047e659f75649a12ac10790281?cid=9950ac751e34487dbbe027c4fd7f8e99","False","62","0.646","0.809","1","-3.99","0","0.0282","0.0854","0.0","0.0806","0.588","139.2","4","USSM18200071","Columbia/Legacy","3iA4foXIFpekwHyma7pRs1"
"108","Life Goes On","106","85","210455","https://p.scdn.co/mp3-preview/88c6f0caea375b26e8b0c6ec40503ab6de806d11?cid=9950ac751e34487dbbe027c4fd7f8e99","False","44","0.701","0.605","0","-6.024","1","0.0297","0.653","0.0","0.0753","0.505","106.968","4","AUWA01700192","WM Australia","6XrWIKoIwqomse4ZmBnjQd"
"109","Stacy's Mom","107","86","197986","https://p.scdn.co/mp3-preview/7413b51c07234686ff22b18a5627492a0d7b017a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","72","0.774","0.75","11","-4.927","0","0.0412","0.00207","1.78e-05","0.0808","0.927","118.015","4","USESC0300016","S-Curve Records","27L8sESb3KR79asDUBu8nW"
"110","How Can We Be Lovers","108","87","235626","https://p.scdn.co/mp3-preview/e09a7628f701828fe551bc4811dff5186e028822?cid=9950ac751e34487dbbe027c4fd7f8e99","False","52","0.399","0.708","0","-10.541","0","0.0387","0.118","0.0","0.179","0.688","207.424","4","USSM18900017","Columbia","0ZUjPkZKjzRi6bgIuJovfY"
"111","Teenage Crime","109","88","168920","https://p.scdn.co/mp3-preview/f30603a52180e33a597bafba6177742a7e2a3a1e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","42","0.647","0.843","2","-4.801","1","0.0364","0.0192","0.686","0.104","0.328","128.015","4","GBKCF1000152","Ministry Of Sound","46LTPfvrxlgNLyIGBup4O2"
"112","Danza Kuduro","110","2811, 3069","198773","https://p.scdn.co/mp3-preview/233463331fb88a8868992fa066f06d26d389c9ac?cid=9950ac751e34487dbbe027c4fd7f8e99","False","80","0.4","0.915","0","-4.89","1","0.279","0.083","0.0","0.0503","0.871","89.006","3","USUM71020778","UMLE - Machete","2a1o6ZejUi8U3wzzOtCOYw"
"113","Buy Me A Pony","111","89","105200","https://p.scdn.co/mp3-preview/efdcc482d41760e89c56f266fbaf2dba5470a700?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.485","0.935","7","-3.62","1","0.0414","0.00183","0.873","0.0915","0.97","158.427","4","AUPO09620230","Universal Music Group","1iola53QSlUVnceCbxr15K"
"114","You're so Vain","112","90","249160","https://p.scdn.co/mp3-preview/ad3f93e7c933fe96b255466d5543f70043471a83?cid=9950ac751e34487dbbe027c4fd7f8e99","False","34","0.674","0.844","0","-7.473","1","0.0727","0.116","0.00524","0.0805","0.595","107.888","4","uscgj1784433","Chocolate Starfish","3PfERRzizJqTx0fuRmBgtH"
"115","Got to Get It","113","91","321426","https://p.scdn.co/mp3-preview/d8a8883051f52e3d922f4a0bee187e9b5408b2e4?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.668","0.909","9","-9.925","0","0.0397","0.000705","0.0448","0.235","0.541","132.865","4","DEPT99300134","Abfahrt Media","0C3nGIOCvSsRwc0zpAJ9Db"
"116","Angels Like You","114","92","196453","https://p.scdn.co/mp3-preview/4db8314199c0d49e95c786792ecd06eadae9f510?cid=9950ac751e34487dbbe027c4fd7f8e99","False","54","0.672","0.642","5","-4.035","1","0.0313","0.0981","0.0","0.1","0.494","121.981","4","USRC12003754","RCA Records Label","0QdePZJfBpRIBautuT4FSx"
"117","Circles on the Water","115","93","219865","https://p.scdn.co/mp3-preview/8800174efeceacaed5dac403a2d31b2d62edee00?cid=9950ac751e34487dbbe027c4fd7f8e99","False","9","0.611","0.583","1","-8.529","1","0.316","0.113","3.41e-05","0.125","0.263","114.967","4","AUBM01700492","Sony Music Entertainment","2EnaF6Nll7GTSAyaXvd2qW"
"118","Playboy","116","94","164840","https://p.scdn.co/mp3-preview/c782a625147734cb3ff0ca4fec1fca6644c0e224?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.867","0.702","0","-5.625","1","0.0531","0.356","0.0","0.06","0.939","123.842","4","USMO16270001","Universal Music Group","3xgKCfRwbqie54nHtSLnhM"
"119","Part-Time Lover","117","95","252560","https://p.scdn.co/mp3-preview/77257eb3b4801647b278a2b5c32714b6adf93626?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.662","0.624","10","-13.606","0","0.0417","0.165","0.0","0.0674","0.961","174.513","4","USMO18500543","Universal Music Group","0ErrsvDylBWZeAUYbqLllv"
"120","Night of My Life","118","96","214613","https://p.scdn.co/mp3-preview/9ad2cf29e5f4552aada9bd960bd4ecc5dc2ace92?cid=9950ac751e34487dbbe027c4fd7f8e99","False","20","0.416","0.559","0","-5.787","1","0.0267","0.00341","0.0","0.2","0.282","168.142","4","AUBM00600967","Sony BMG Music Entertainment","5lm8SfB4FoPbUcSDKTO8c4"
"121","911","119","59","172133","https://p.scdn.co/mp3-preview/4f4548f7f1abd44a15b02e859b130539bff7719a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","61","0.789","0.813","5","-4.563","1","0.0374","0.0294","2.07e-06","0.519","0.42","116.007","4","USUM72004307","Interscope","6qI0MU175Dk2DeoUjlrOpy"
"122","Total Eclipse of the Heart","120","97","270546","https://p.scdn.co/mp3-preview/42af1cbc20498d5e7de081f39b218ab035c9a57a?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.428","0.644","8","-7.582","1","0.0628","0.205","0.0","0.119","0.113","129.432","4","GBBBN8300025","Sony Music UK","3Pas9u4vk4hKEIa5OtKRFF"
"123","Don't Pay The Ferryman","121","98","231333","https://p.scdn.co/mp3-preview/29841ec0fede85051e81fef7cb63fffb6fdf4f79?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.535","0.721","4","-10.823","0","0.0402","0.123","0.000185","0.665","0.793","151.996","4","GBAAM8201059","Virgin EMI","7L4NzRGuukFbw4pRylIjlN"
"124","Ain't No Mountain High Enough","122","1271, 3070","151666","https://p.scdn.co/mp3-preview/7301aee11d8646c25071e0825b0794aa609092db?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.663","0.6","7","-10.87","1","0.032","0.43","0.0","0.184","0.8","129.991","4","USMO16700534","Motown (Capitol)","1LeWIs2hP2r5yOQnVuYoI5"
"125","It's Too Late","123","99","235333","https://p.scdn.co/mp3-preview/c7a88c74a31efafae04f72e51a0c58f84248e699?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.539","0.714","8","-4.925","0","0.0278","0.0489","0.000594","0.17","0.592","139.055","4","AUWA00413730","WEA","6XZpVCFrDf2XMtyaX1Wst0"
"126","You Don't Have to Say You Love Me","124","100","150533","https://p.scdn.co/mp3-preview/6d40f63d6c9032deed1bd0ea00df3c9183b91b05?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.321","0.563","5","-10.637","0","0.0496","0.589","0.00387","0.348","0.687","115.813","3","USRC19808586","RCA/Legacy","2DUbzMIzQz7k28KKF2fpgo"
"127","Inside Out (feat. Griff)","125","2880, 1003","186245","https://p.scdn.co/mp3-preview/b0d3e3ba3016c508f10c9dbf557af84ccb96e6a1?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.64","0.683","2","-4.309","1","0.0434","0.169","0.0","0.109","0.4","146.058","4","USUM72019501","Interscope Records","6IiCb4PCrDgqLuDWgHhFi7"
"128","Fingertips - Original Studio Version","126","95","176040","https://p.scdn.co/mp3-preview/e9ee20126c7a17b62c5244c4ec9dadcba1d319dc?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.521","0.696","5","-9.317","1","0.0285","0.597","4.96e-05","0.367","0.856","79.941","4","USMO10300405","Universal Music Group","0Oc2t0ffBfnFKthTFB87zZ"
"129","Another Man (feat. Megan Joy) (feat. Megan Joy)","127","2812, 3071","188166","https://p.scdn.co/mp3-preview/a21f2fb653071f07a7762249546e98a01f1150bd?cid=9950ac751e34487dbbe027c4fd7f8e99","False","28","0.536","0.941","11","-3.8","0","0.117","0.0082","0.0","0.246","0.799","148.06","4","USP6L1300131","Red Bull Records","4Q0aYLHFOadFypiCpv4Rb7"
"130","I Go To Rio","128","101","383933","https://p.scdn.co/mp3-preview/1a13c5505cd6b3ae986d0a140de80cd17a85630e?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.549","0.902","10","-6.898","1","0.0531","0.107","0.0582","0.959","0.767","136.449","4","USAM17700337","Universal Music Group","4vHMbItY3W8VfxFuH2kQn6"
"131","Stayin' Alive - From ""Saturday Night Fever"" Soundtrack","129","102","281666","https://p.scdn.co/mp3-preview/e585ea463bd758c453633508f203a643dbfd37b9?cid=9950ac751e34487dbbe027c4fd7f8e99","False","56","0.708","0.567","10","-15.539","0","0.0355","0.07","0.00105","0.152","0.955","103.606","4","NLF057790034","Bee Gees Catalog","79hJaqmVdohltPBNN6BULM"
"132","The Box","130","103","196652","https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99","True","82","0.896","0.586","10","-6.687","0","0.0559","0.104","0.0","0.79","0.642","116.971","4","USAT21906978","Atlantic Records","0nbXyq5TXYPCO7pr3N8S4I"
"133","Mercy","131","104","208733","https://p.scdn.co/mp3-preview/7814718df164c0b2e3543430b3482b4b6f6f5717?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.562","0.681","11","-4.934","0","0.0871","0.113","0.0","0.11","0.357","148.064","4","USUM71603531","Universal Music Group","3OalxlWH0v14kyBcNBMINt"
"134","Only Wanna Be With You","132","105","229586","https://p.scdn.co/mp3-preview/1914feba3e47c85f20858ea8438190be7b405b91?cid=9950ac751e34487dbbe027c4fd7f8e99","False","69","0.49","0.873","6","-5.861","1","0.0355","0.107","5.19e-06","0.118","0.513","103.272","4","USAT29400023","Atlantic Records","1OFKUn2VLafrHj7ybnap0Q"
"135","Angels Cry Remix - Remix","133","679, 545","233746","https://p.scdn.co/mp3-preview/50ab946032b6860ab6027406f86e81006174f08d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","55","0.368","0.53","0","-7.242","1","0.102","0.0814","0.0","0.377","0.325","85.381","4","USUM71001657","Def Jam Recordings","0TJRfA2MIIRd3tTDK9tPPf"
"136","Tell Him - Single Version","134","106","156160","https://p.scdn.co/mp3-preview/5a6a2a4837570bec4d1cc0adb34e72d9ed4c7ec9?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.708","0.616","5","-10.827","1","0.198","0.445","0.0","0.299","0.908","177.061","4","USEM39100180","Capitol Records","7rGOWzo4evAQQ2FzrSKp0B"
"137","Love The Way You Lie","135","217, 113","263373","https://p.scdn.co/mp3-preview/3824afd426e7ebbba4e107f811f7506ea3416db0?cid=9950ac751e34487dbbe027c4fd7f8e99","True","1","0.746","0.922","10","-5.014","1","0.236","0.246","0.0","0.515","0.638","86.961","4","USUM71015397","Universal Music Group","6UaRii9AH6Zss9xNMEQ2M9"
"138","Gonna See My Baby Tonight","136","107","197266","https://p.scdn.co/mp3-preview/bcaa9a7ab302d02da0057914da69a5dd62a3da56?cid=9950ac751e34487dbbe027c4fd7f8e99","False","19","0.688","0.651","7","-10.397","1","0.112","0.0816","5.27e-06","0.103","0.661","120.943","4","NZUM71700146","Universal Music New Zealand Limited","1RxSnx3hSCwX2DcG9tvpbD"
"139","Broken (feat. Amy Lee)","137","464, 3072","258516","https://p.scdn.co/mp3-preview/10797f1b597731900a2d8c76649e3ea90dee109c?cid=9950ac751e34487dbbe027c4fd7f8e99","False","0","0.436","0.584","3","-3.728","0","0.0343","0.00919","0.000257","0.172","0.184","123.777","4","USWU31300101","Cooking Vinyl","7xx8JqaauSj5Ay8Efnm0hr"
"140","Higher","138","30, 3073","269720","https://p.scdn.co/mp3-preview/604c237be1468a92108fce36c894ef715d70505d?cid=9950ac751e34487dbbe027c4fd7f8e99","False","49","0.737","0.669","11","-9.127","0","0.0483","0.281","0.0151","0.11","0.621","111.99","4","AUHT01503043","Universal Music Australia Pty. Ltd.","1tOT50hl9UG9kGif08Fan5"
