"Artist ID","Artist Name","Artist Genres","Spotify ID"
"1192","Smash Mouth","pop rock,post-grunge","2iEvnFsWxR0Syqu2JNopAd"
"1193","Mýa","contemporary r&b,hip pop,r&b,urban contemporary","6lHL3ubAMgSasKjNqKb8HF"
"1194","Aloe Blacc","pop soul,r&b","0id62QV2SZZfvBn9xpmuCl"
"1195","Boom Crash Opera","australian rock","2KisNXWizbrJVoif4Lt2u5"
"1196","The Ventures","surf music","2GaayiIs1kcyNqRXQuzp35"
"1197","Bobby Darin","adult standards,easy listening,lounge,rock-and-roll,rockabilly,vocal jazz","0EodhzA6yW1bIdD5B4tcmJ"
"1198","Mr. Big","glam metal,hard rock","5OfhOoKunSnuubxxRML8J3"
"1199","Diana King","reggae fusion","221iMiF62DFPnVuCLJakP1"
"1200","Normie Rowe","australian rock,cabaret","23U4BazsWheaHKYgKGnnkl"
"1201","Nitty","bronx hip hop","0kEcxP5ezzvP5RcO51TCBD"
"1202","Mick Jagger","classic rock,dance rock","3d2pb1dHTm8b61zAGVUVvO"
"1203","Warren G, Nate Dogg","g funk,gangster rap,hardcore hip hop,hip hop,west coast rap,g funk,gangster rap,hardcore hip hop,hip hop,west coast rap","2B4ZHz4QDWJTXPFPgO5peE"
"1204","The Waifs","australian alternative rock,australian indie,australian rock,indie folk","5uKeKhwXi2w5cXdtoSaqjz"
"1205","DJ Sammy, Loona, Mel","eurodance,bubblegum dance","4z4m1P0iX2nRSPDBEZ8LBT"
"1206","Tate McRae","pop","45dkTj5sMRSjrmBSBeiHym"
"1207","Herb Ohta\, Sr.","","7bVbXDt5osMt8ZQMZZbeFj"
"1208","The Wombats","liverpool indie,modern alternative rock,modern rock","0Ya43ZKWHTKkAbkoJJkwIB"
"1209","Agnes","swedish electropop,swedish idol pop,swedish pop","6SsTlCsuCYleNza6xGwynu"
"1210","Boyz II Men","boy band,contemporary r&b,new jack swing,r&b,urban contemporary","6O74knDqdv3XaWtkII7Xjp"
"1211","Jackson Jackson","","6yoPXQB23IqCM5x40h263S"
"1212","Dermot Kennedy","folk-pop,irish pop,uk pop","5KNNVgR6LBIABRIomyCwKJ"
"1213","Johnny Preston","","1wrWZOQb5yW8NgTC5BwDpi"
"1214","Jarryd James, BROODS","australian alternative pop,australian r&b,auckland indie,etherpop,indietronica,metropopolis,nz pop","23IZADrJHPStZ6aMxJVq3s"
"1215","Emerson\, Lake & Palmer","album rock,art rock,blues rock,classic rock,folk rock,hard rock,mellow gold,progressive rock,singer-songwriter,soft rock,symphonic rock,synth prog","0nCiidE5GgDrc5kWN3NZgZ"
"1216","Alison MacCallum","","2wsvebLarJID5kjG647Aqe"
"1217","Butthole Surfers","alternative rock,experimental rock,grunge,noise rock,psychedelic punk,punk","62BcWP4fzR8axESibNQEhs"
"1218","Radiohead","alternative rock,art rock,melancholia,oxford indie,permanent wave,rock","4Z8W4fKeB5YxbusRsdQVPb"
"1219","Tears For Fears","new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop","4bthk9UfsYUYdcFyqxmSUU"
"1220","Tonic","pop rock,post-grunge","6qXwLwTLdA44HYsA26vaNU"
"1221","Janis Ian","folk,singer-songwriter","5c9uFWpZY2MTlk7Rft0tgp"
"1222","Marques Houston","contemporary r&b,hip pop,r&b,urban contemporary","1goOx6gnQdUllLfSMsL4Rt"
"1223","The Little Dippers","","0cT2S58Ulp0BGro6KXAm56"
"1224","Hank Ballard & The Midnighters","doo-wop,rhythm and blues","01PZH8MrTxfgfTXNqpMRjG"
"1225","Kelis","dance pop,hip pop,neo soul,urban contemporary","0IF46mUS8NXjgHabxk2MCM"
"1226","The Rembrandts","pop rock","0gDg7FEsF4Y1jWddJJgcn4"
"1227","Love\, Marco","","2OHEv8cQ8d51jRGsC2KaAJ"
"1228","G.R.L.","girl group,post-teen pop,talent show","3Yl4nkmEa8BSuGWbwhdLDq"
"1229","Blue Öyster Cult","album rock,classic rock,glam metal,hard rock,progressive rock,rock","00tVTdpEhQQw1bqdu8RCx2"
"1230","Gary Puckett & The Union Gap","adult standards,bubblegum pop,country rock,folk rock,mellow gold,merseybeat,rock-and-roll,soft rock","4asCC4oxQcDzFXhCth2SgQ"
"1231","Debelah Morgan","","0tRRrNLQY5rejEDVSjy4w3"
"1232","Lipps Inc.","disco,minneapolis sound,synthpop","0lwRI7lvmlRY5DiA5Xa6wQ"
"1233","Last Dinosaurs","australian indie","677sHrkjhB7IP4YwjzZyc4"
"1234","Harry Chapin","classic rock,country rock,folk,folk rock,mellow gold,singer-songwriter,soft rock","42q4Ivs7tAiCZ5C7eG5q4c"
"1235","Maurice Williams & The Zodiacs","","43BgumF6B7s0W2mhVkmVO4"
"1236","Def Leppard","album rock,classic rock,glam metal,hard rock,nwobhm,rock","6H1RjVyNruCmrBEWRbD0VZ"
"1237","Rednex","eurodance,europop,swedish country","22Zqu1yyebVnbve8FxbJ2g"
"1238","Ken Dodd","classic uk pop,merseybeat","76o4kCpWMmBGl8jIYfRHTk"
"1239","John Legend","neo soul,pop,pop soul,urban contemporary","5y2Xq6xcjJb2jVM54GHK3t"
"1240","Etta James","jazz blues,soul,soul blues,torch song,vocal jazz","0iOVhN3tnSvgDbcg25JoJb"
"1241","Unique II","","2AioVZmOuXTzu5xLetAdXm"
"1242","Darren Hayes","australian pop","0ihJnGEjNnbM6uuTn3RHMo"
"1243","Kaylee Bell","australian country","4J3TXBvAMckFbTxqxNYpDj"
"1244","Alexis Jordan","talent show","5LmYIx9kSWBJOWbP4xAxb1"
"1245","Gibson Brothers","vintage french electronic","0pRXhFeDRaYQgCp0lj2X9r"
"1246","Climie Fisher","new romantic,new wave pop","3bpvhFSIErguVNQUiutctF"
"1247","Sister Sledge","disco,funk,philly soul,quiet storm,soul","6gkWznnJkdkwRPVcmnrays"
"1248","Ray Peterson","deep adult standards","7BDI9Iqt24gl4RGdS6hWs9"
"1249","Vitamin C","","3OsUvoKmZA2gw8rETtxGlz"
"1250","Portugal. The Man","indie rock,indietronica,modern alternative rock,modern rock","4kI8Ie27vjvonwaB2ePh8T"
"1251","Rococo","","0VtCimVbU3g9gxG38QLB1I"
"1252","King Curtis","jazz blues,jazz saxophone,soul jazz","0WxOgeRxUt0MwPrI7A5atQ"
"1253","Gym Class Heroes, Adam Levine","dance pop,pop rap,deep talent show","4IJczjB0fJ04gs4uvP0Fli"
"1254","TOTO","album rock,classic rock,hard rock,mellow gold,rock,soft rock,yacht rock","0PFtn5NtBbbUNbU9EAmIWF"
"1255","Ashlee Simpson","dance pop,post-teen pop","4hqDqHtBlgxXpLXVYf7c8L"
"1256","Thin Lizzy","album rock,blues rock,classic rock,glam metal,hard rock,irish rock,metal,rock","6biWAmrHyiMkX49LkycGqQ"
"1257","Cliff Richard","adult standards,rock-and-roll","4IdvJZeciaa37wYr2qBpjm"
"1258","Goanna","australian rock","4kmYEa0DFPDv2Opcpjv5el"
"1259","Rob Thomas","neo mellow,pop rock,post-grunge","3aBkeBhwadnWMWoVJ2CxJC"
"1260","Kiki Dee","classic uk pop","4vjGlQWexbru6aOUCLTVir"
"1261","Whitney Houston","dance pop,pop","6XpaIBNiVzIetEPCWDvAFP"
"1262","Strike","eurodance","3CEF3A8IybbJcwFSUVtAYM"
"1263","1910 Fruitgum Company","bubblegum pop,classic garage rock,merseybeat","17vIaBTHJOVxnU4v7t1DiY"
"1264","The Clovers","doo-wop,rhythm and blues,rock-and-roll","0ckkj0a9CvIJr4h84B0OlN"
"1265","The Moody Blues","album rock,art rock,british invasion,classic rock,country rock,flute rock,folk rock,mellow gold,progressive rock,rock,singer-songwriter,soft rock,symphonic rock","5BcZ22XONcRoLhTbZRuME1"
"1266","Gabrielle Aplin","acoustic pop,indie anthem-folk,neo-singer-songwriter,uk pop,viral pop","3w6zswp5THsSKYLICUbDTZ"
"1267","Sailor","classic uk pop","4pE3KE9J1Z1LKzjwLtWU21"
"1268","N.E.R.D","hip hop,virginia hip hop","5wPoxI5si3eJsYYwyXV4Wi"
"1269","Phoenix","alternative dance,indie rock,modern rock,new rave,rock independant francais,shimmer pop","1xU878Z1QtBldR7ru9owdU"
"1270","The Browns","nashville sound,vocal harmony group","6GDSMFwAQBfnrrZf981Yji"
"1271","Marvin Gaye","classic soul,motown,neo soul,northern soul,quiet storm,soul","3koiLjNrgRTNbOwViDipeA"
"1272","Hoodoo Gurus","australian rock,power pop","7HZQqtnOYmjJl8XAB3Vg8y"
"1273","Dave & Ansell Collins","early reggae","7bf9XwZiLZNWCC0XNiZaN9"
"1274","Tone-Loc","freestyle,hip house,miami bass","5Y8EphH8Vdqu5SLj6K5vjj"
"1275","Brook Benton","rhythm and blues,southern soul","2ttm3uT0N1RN7vwKv1pQgh"
"1276","Ray Charles","adult standards,classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz","1eYhYunlNJlDoQhtYBvPsi"
"1277","Yusuf / Cat Stevens","british folk,classic rock,folk,folk rock,mellow gold,singer-songwriter,soft rock","08F3Y3SctIlsOEmKd6dnH8"
"1278","Gyan","","6sAm0q83V4C9HWAE7vDv1Q"
"1279","Nick Lowe","power pop,pub rock,singer-songwriter","3BqaUtuQmqIHg7B5Bc7fP7"
"1280","Limp Bizkit","alternative metal,funk metal,nu metal,post-grunge,rap metal,rock","165ZgPlLkK7bf5bDoFc6Sb"
"1281","Aretha Franklin","classic soul,jazz blues,memphis soul,soul,southern soul,vocal jazz","7nwUJBm0HE4ZxD3f5cy5ok"
"1282","Hayden James","aussietronica,gauze pop,house","4csQIMQm6vI2A2SCVDuM2z"
"1283","Panjabi MC","bhangra,classic bhangra,desi hip hop","74D1UgRzMhTSPz698exXmR"
"1284","Alison Wonderland","aussietronica,edm,electra,electronic trap,escape room,indietronica","11gWrKZMBsGQWmobv3oNfW"
"1285","Marvin Priest, Fatman Scoop","australian dance,nyc rap","7DQ3WCryhwdbFr2D5SaKZN"
"1286","Ross Ryan","australian rock","7GsCDfOEwHCSQJmUsQC5Tm"
"1287","Claudine Clark","","4I0kvGngwrJFy1ngs6fzqZ"
"1288","Mylo","disco house,filter house","5YjEVrNMrIRw2xGbjTN6Ti"
"1289","Yeasayer","alternative dance,brooklyn indie,chamber pop,indie rock,neo-synthpop,shimmer pop","04HvbIwBccFmRie5ATX4ft"
"1290","Joel Turner","","6vqul5TIAmROh1DGussSOk"
"1291","Enrique Iglesias, Whitney Houston","dance pop,latin pop,mexican pop,dance pop,pop","7qG3b048QCHVRO5Pv1T5lw"
"1292","T.I., Rihanna","atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,barbadian pop,pop,urban contemporary","4OBJLual30L7gRl5UkeRcT"
"1293","Clarence Carter","soul,southern soul","7lffJlv0nRl0sIsHDmo0SB"
"1294","Marcy Playground","alternative rock,grunge,pop rock,post-grunge","7AQzXO3NPNQsI7oNu5rC3r"
"1295","Ian Carey Project","hypertechno","5PbZIYWcDuRgEbMs7abSTH"
"1296","The xx","downtempo,dream pop,indietronica","3iOvXCl6edW5Um0fXEBRXy"
"1297","M People","diva house,new romantic,new wave pop,sophisti-pop","3lcbKPLl0ci2mKRdcP5Etf"
"1298","Dionne Warwick","adult standards,brill building pop,disco,quiet storm,soft rock,soul,vocal jazz","2JSjCHK79gdaiPWdKiNUNp"
"1299","O.C. Smith","","3UGZh0dNyawtfTuETNOni8"
"1300","Terry Jacks","bubblegum pop,classic uk pop","09dDdtfi4mWLdC2BHOrIrl"
"1301","Derek","","6q63S1EK0rwrdYj1ktmxRO"
"1302","Cassie","dance pop,hip pop,pop rap,r&b,urban contemporary","27FGXRNruFoOdf1vP8dqcH"
"1303","Bill Haley & His Comets","rock-and-roll,rockabilly","3MFp4cYuYtTZe3d3xkLLbr"
"1304","Lou Bega","latin pop","46lnlnlU0dXTDpoAUmH6Qx"
"1305","Bobby Sherman","bubblegum pop","5Rsz3E1aovbqsmLQOxgK2y"
"1306","Owl City, Carly Rae Jepsen","indietronica,pop,canadian pop,dance pop,pop","07QEuhtrNmmZ0zEcqE9SF6"
"1307","Travis Scott","rap,slap house","0Y5tJX1MQlPlqiwlOH1tJY"
"1308","Raspberries","beatlesque,jangle pop,power pop","7Kkx4dACo6kFSeT9wjfVA5"
"1309","Selwyn","","7EEIyejQGa1kWg5gSkrUMZ"
"1310","Slade","glam rock","10n5lhNDoSMUHWLlnST1yw"
"1311","Regurgitator","australian alternative rock,australian rock","6n3YUZcayLRuAunJUUelvz"
"1312","Tim & Jean","australian indie","7zT7AVH9OzrLtJCnMscvkR"
"1313","Michelle Branch","candy pop,dance pop,lilith,neo mellow,pop rock","5rScKX1Sh1U67meeUyTGwk"
"1314","Bob Evans","australian alternative rock,australian indie,perth indie","0fVhP9fCtZ2f0Fy9Ie7Dh8"
"1315","Missy Elliott, Ciara, Fatman Scoop","dance pop,hip hop,hip pop,neo soul,pop rap,r&b,rap,urban contemporary,virginia hip hop,dance pop,hip pop,pop,r&b,urban contemporary,nyc rap","2wIVse2owClT7go1WT98tk"
"1316","Lindsay Lohan","dance pop,post-teen pop","4vRSocKbGh7PsQrYRDVMEF"
"1317","Gia Farrell","","609EjZpxuIDFMzgk6mYF3G"
"1318","Deep Purple","album rock,classic rock,hard rock,metal,rock","568ZhdwyaiCyOGJRtNYhWf"
"1319","Gina G","bubblegum dance,eurodance,europop,hip house,talent show","25tu0d8Po5c4IVXsZnXUU8"
"1320","Ral Donner","deep adult standards,doo-wop","0j4ZVeMLH38uXEup39Hjvb"
"1321","Peaches & Herb","classic soul,disco,funk,post-disco,quiet storm,soul","6qI4LTzMRpTxRzMZPvv2C6"
"1322","Bob Sinclar","disco house,filter house","5YFS41yoX0YuFY39fq21oN"
"1323","The S.O.S Band","classic soul,disco,funk,minneapolis sound,new jack swing,post-disco,quiet storm,soul,urban contemporary","6pXCjxMOBcWtvULYkFPVW6"
"1324","The Black Sorrows","australian rock","1iES8Ckei3eLmSBPo4vwU7"
"1325","Jon & Vangelis","art rock,progressive rock,symphonic rock","5gS1uXayWA0WJPgcRqNIae"
"1326","The Loved Ones","australian rock","7gZMm6pQpLhYgWN2cABBP9"
"1327","House Of Pain","gangster rap,hip hop,rap rock,west coast rap","0AuW7OCyKfFrsMbtHrYgIV"
"1328","Jimmy Dean","classic country pop,nashville sound","1RaDKTFXuy0qA8YV1h9SwC"
"1329","Apollo 100","","6v0kvTi9pOI2ZFrWGQhdsc"
"1330","Ellie Drennan","australian pop","15xcqj9BY2ZBoJujwF91CQ"
"1331","Charlie Rich","arkansas country,country,nashville sound","218kRJZ7FJs0hWIk8Ynzhz"
"1332","Rupert Holmes","yacht rock","0TqIPD4IS1w4e30R38B3vj"
"1333","Tom Clay","","07PipPbqSffwUKRCQ5AcC6"
"1334","Judy Collins","american folk revival,folk,folk rock,mellow gold,singer-songwriter","5yzE49FicYiSxN61oaxkNn"
"1335","Pete Murray","australian pop,australian rock","1qAMxE8YRo3KREMiKiyUkV"
"1336","Billy Preston","funk,psychedelic soul,rock keyboard,soul","0IecGJbdBeYSOVtSPRehh5"
"1337","Martin Garrix","dutch edm,edm,pop,pop dance,progressive house","60d24wfXkVzDSfLS6hyCjZ"
"1338","The Twilights","","5u8Htj5LKHVtPpwwYC0FxG"
"1339","Tom Robinson Band","glam rock","57YVY9QP1mhqc51WqHln0e"
"1340","R & J Stone","","24t7BfFr5OnU82pCefOOFF"
"1341","The Movement","","1Q4owXd4g9XfHNykUm6GJh"
"1342","DNCE","dance pop,pop","6T5tfhQCknKG4UnH90qGnz"
"1343","Sinéad O'Connor","lilith,new wave pop,singer-songwriter","4sD9znwiVFx9cgRPZ42aQ1"
"1344","Damien Rice","acoustic pop,irish rock,irish singer-songwriter,neo mellow,singer-songwriter","14r9dR01KeBLFfylVSKCZQ"
"1345","Crosby\, Stills\, Nash & Young","album rock,classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,soft rock,supergroup","1CYsQCypByMVgnv17qsSbQ"
"1346","Art vs Science","australian alternative rock,australian dance,australian indie","4MlrZKzgi3UuZi2iDKjOar"
"1347","James Darren","","1aRdnBeUqTNY9zdBzOrkvJ"
"1348","Stealers Wheel","folk rock","7bPU7cvfoD20ixGD9Qnqki"
"1349","The Strokes","alternative rock,garage rock,modern rock,permanent wave,rock","0epOFNiUfyON9EYx7Tpr6V"
"1350","The Dudley Moore Trio","","3ha1Kg6tvNh4F4HBmXlMW7"
"1351","Susan Raye","bakersfield sound,classic country pop,country gospel","09efpf4ONuA3Ezctd8lXza"
"1352","Dannii Minogue","australian dance,australian pop,europop","6XCS9JCn56Q252cMOTbeq6"
"1353","The Tymes","beach music,doo-wop,philly soul,rhythm and blues","0a1BmEq1mZ5ufKMC2fsziR"
"1354","Alesso, Nico & Vinz","dance pop,edm,pop,pop dance,progressive electro house,afrobeats","4AVFqumd2ogHFlRbKIjp1t"
"1355","Candi Staton","southern soul","3S34Unhn5yRcaH5K9aU5Et"
"1356","The Collective","australian pop,australian talent show,boy band","3KCX3JQgSE4P3iJGh9iCTP"
"1357","Jimmy Osmond","","0ix7E72xX5yWLJYEoowXFh"
"1358","Zoot","","6nv55DhqbeO8YUWFCfFAys"
"1359","Winger","album rock,glam metal,hard rock","2qQeKHrQJHLLbvDAOSO874"
"1360","Kids Of 88","","4XLDU2AQL3oFnd27IMcNqY"
"1361","The Asteroids Galaxy Tour","","68g1s6VqLLLBI3tXR0Bb7C"
"1362","Deborah Cox","canadian pop,contemporary r&b,r&b,urban contemporary,vocal house","601893mmW5hl1FBOykWZHG"
"1363","Heather Small","british soul,diva house","3tnTlR2MCaYNQqV3v1908x"
"1364","The Safaris","","4LYmQXFj0BsQMrcigsdWll"
"1365","Fats Domino","louisiana blues,new orleans blues,piano blues,rock-and-roll,rockabilly","09C0xjtosNAIXP36wTnWxd"
"1366","Gloria Estefan","new wave pop,soft rock","5IFCkqu9J6xdWeYMk5I889"
"1367","The Crests","doo-wop,rhythm and blues","64vw6q9ZBTop3Tf2ol1x4U"
"1368","Chris Brown, T-Pain","r&b,rap,dance pop,gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary","7bXgB6jMjp9ATFy66eO08Z"
"1369","Traveling Wilburys","album rock,beatlesque,classic rock,country rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock,supergroup","2hO4YtXUFJiUYS2uYFvHNK"
"1370","Violent Soho","australian garage punk,australian indie,australian surf rock,brisbane indie","2N2EFVDEbp2JB8ulEUVIxp"
"1371","Eurika","opm","35aCXGIIUSR18D9C7BlUnp"
"1372","La Bouche","diva house,eurodance,europop,german techno","488v7rQzthLNK22r0UvMie"
"1373","The Highwaymen","","4lh4sNnXlHYs8DQa3dnLal"
"1374","Oliver","electrofox,filter house,nu disco","0NDElNqwGRCmsYIQFapp6K"
"1375","Albert Hammond","classic uk pop,rock of gibraltar","34E3csCxpXunPGEkOVVX2g"
"1376","Bertie Higgins","","4qzZ6bMrjK27yHGVjs4Pvq"
"1377","Barbra Streisand","adult standards,operatic pop,soft rock","7jmTilWYlKOuavFfmQAcu6"
"1378","Londonbeat","hip house","0gcMPgunYh4rX1UOdvZKBn"
"1379","David Bowie","art rock,classic rock,glam rock,permanent wave,rock","0oSGxfWSnnOXhD2fKuz2Gy"
"1380","Sister Janet Mead","","2koUqfFTZqZIaTHxtWmT4W"
"1381","Kayla Rae Haywood","alt z","43G7qlx7v7OGJJrUTXIqLq"
"1382","Twisted Sister","album rock,classic rock,glam metal,hard rock,metal,rock","7b85ve82Sh36a3UAx74wut"
"1383","Weddings Parties Anything","australian alternative rock,australian rock","1RNwrc6Yfn4mxT8RCnck0y"
"1384","Dennis Waterman","","3qkjOJVnq9FM8HRTlvs03L"
"1385","Childish Gambino","atl hip hop,hip hop,rap","73sIBHcqh3Z3NyqHKZ7FOL"
"1386","Lene Lovich","synthpop,zolo","1yFJnlNMiBUBplMaOP5CMX"
"1387","Johnny Cash","arkansas country,outlaw country,rock","6kACVPfCOnqzgfEF5ryl0x"
"1388","WSTRN","afroswing,grime,uk hip hop","5nSAh3wlH7VaqpnkiMjzDs"
"1389","Tony Joe White","acoustic blues,louisiana blues,swamp blues,swamp pop,swamp rock","6QvgWa4x3Ij4tvBpFMo11P"
"1390","Kisschasy","aussie emo,australian alternative rock,australian indie","21wuAm9OFJEeN7h3EozO0r"
"1391","Third Eye Blind","alternative metal,alternative rock,pop rock,post-grunge","6TcnmlCSxihzWOQJ8k0rNS"
"1392","Eddie Money","album rock,classic rock,country rock,glam metal,hard rock,mellow gold,soft rock,southern rock","4Tw2N3wdvJPGEU7JqMxFfE"
"1393","Fragma","eurodance,german techno","2t9efDsc10DtZpi4LP3BJJ"
"1394","Robin Gibb","soft rock","4vZduJO8Uukqzx64de5JxV"
"1395","Phyllis Nelson","","1zK07BWbFrx6yqTFz84eH4"
"1396","All-4-One","boy band,contemporary r&b,r&b","1B8ySGDAiXTCvnJNH4HSCG"
"1397","Lana Del Rey, The Weeknd","art pop,pop,canadian contemporary r&b,canadian pop,pop","00FQb4jTyendYWaN8pK0wa"
"1398","Pia Mia","dance pop,pop,post-teen pop","1BhWF9W2PngtPSyobKg0rP"
"1399","Stacie Orrico","candy pop","5QjWgYDeKNP2iPHTdTttnG"
"1400","Merril Bainbridge","","0lSDlT2Z5EvUGNIl7WQ7k0"
"1401","Los Bravos","spanish invasion","7ewJCECkpkh56w0Y4VWzSY"
"1402","Joe Tex","northern soul,southern soul","5TbXjzD8tYgMD5JU2g2F8q"
"1403","Bene","nz pop","28OHQv3VZ2gifjWzrqBv1v"
"1404","Twenty 4 Seven","eurodance,hip house","39QjUR6m5slbxO36zayaMq"
"1405","Sounds Incorporated","","5WnGWf1AygeH76ZNUXU3b0"
"1406","Dexys Midnight Runners","new romantic,new wave,new wave pop","4QTVePrFu1xuGM9K0kNXkk"
"1407","LP","la pop,women's music","0J7U24vlOOIeMpuaO6Q85A"
"1408","Samantha Mumba","bubblegum dance,europop,talent show","7L12TqJ0fbwtFljTbwfwRI"
"1409","Bananarama","girl group,hi-nrg,new romantic,new wave,new wave pop,soft rock","3sc7iUG1Wwpwx7bHeZolgx"
"1410","Scatman John","eurodance","4omQQTNN7ILiMsSB2k9eqX"
"1411","Nat King Cole","adult standards,easy listening,lounge,soul,swing,vocal jazz","7v4imS0moSyGdXyLgVTIV7"
"1412","The Three Degrees","classic girl group,disco,motown,philly soul","2zpFG5cvw00QmrYTUsjApa"
"1413","The Honeydrippers","rock-and-roll","7J7YRBSoiXpdTmcbkKZL2C"
"1414","Meg Mac","australian indie","4faUajx9k93O56nlmpkOuz"
"1415","John Fred and His Playboy Band","swamp pop","1JJQnWXsIpAKIvcWJGUtfg"
"1416","The Rip Chords","classic garage rock,surf music","0WnxcAN2X6IKcdaZpi5X1K"
"1417","Marlisa","australian pop,australian talent show","16dHCueD31uV6lKt0w8cRX"
"1418","Mississippi","","6ezM4BqULQLDsGC3i4Xan1"
"1419","Alex Lloyd","australian alternative rock,australian rock","1aVud1rCHS8xrpDjI7zEUy"
"1420","Zombie Nation","german techno","7vFpNLbCXbBFs4kFBUlkSl"
"1421","2 Unlimited","eurodance,europop,hip house","18JD8DVlD1fakDAw7E9LFC"
"1422","Blue Mink","classic uk pop","0hUyd9GtnzL8NysCiaxCcv"
"1423","Kenny Loggins","album rock,classic rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock","3Y3xIwWyq5wnNHPp5gPjOW"
"1424","Lauren Spencer Smith","alt z,gen z singer-songwriter,singer-songwriter pop","79AyR6ATpj2LTPxfb6FX50"
"1425","Hedgehoppers Anonymous","british invasion","5A3bl1xizicm2UoXHmmkkq"
"1426","Tina Charles","disco,hi-nrg","7Jbs4wPCLaKXPxrTxZ2zaa"
"1427","Shouse","aussietronica","2TcGJdSOiOvITBzhvfX8XB"
"1428","Filter","alternative metal,alternative rock,grunge,industrial metal,nu metal,post-grunge","01WjpKiWVNurV5hjIadB8C"
"1429","Shakin' Stevens","classic uk pop,rockabilly","0wi4yTYlGtEnbGo4ltZTib"
"1430","Em Beihold","alt z,gen z singer-songwriter","7o2ZQYM7nTsaVdkXY38UAA"
"1431","The Casuals","classic uk pop,merseybeat","0ZuFWCnwkLTK7Yf8k7VkkZ"
"1432","Vicki Lawrence","bubblegum pop","3PNGsgUFOuNvwagyBCo2Rg"
"1433","Alvin Stardust","glam rock","2yoCXbhsq5CqLCnzDR7a7l"
"1434","Louis Tomlinson, Bebe Rexha, Digital Farm Animals","pop,dance pop,pop,uk dance","57WHJIHrjOE3iAxpihhMnp"
"1435","Newton","","59msSsiTOzFXBhRZZdwNVz"
"1436","John Parr","new wave pop","3Z1tibPKhUYWCno0IYicCN"
"1437","The Fifth Estate","bubblegum pop,classic garage rock","5TtUi0QdWZ9McITIOceTfp"
"1438","Vandalism","australian dance,melbourne bounce","1ScZSjoYAihNNm9qlhzDnL"
"1439","The Ikettes","","4vNCmeT4klWtM1xgF0oohu"
"1440","Kevin Johnson","australian pop,super eurobeat","3uFDkiNjjX0eNG5F9obt1C"
"1441","Mason Williams","","1XgVoPT2Va5L64LFzskVBW"
"1442","Dave Mills","","5ozYVtPIVpq3ZMM5Z1BrYm"
"1443","Gary Numan","new romantic,new wave,permanent wave,synthpop","5KQMtyPE8DCQNUzoNqlEsE"
"1444","Paloma Faith","british soul,talent show,uk pop","4fwuXg6XQHfdlOdmw36OHa"
"1445","The Dawn, Tony Orlando & Dawn","adult standards,bubblegum pop,classic country pop,soft rock","72NXpYBIaTfEeAAsxXLs0P"
